SystemCodeNumber,Timestamp,Occupancy,Capacity,QueueLength,TrafficConditionNearby,IsSpecialDay,VehicleType,IsWeekend,IsOfficeHour,Model2Price,Model2Revenue
BHMBCCMKT01,2016-10-17 12:31:00,154,577,7,high,0,car,0,1,14.041085581423916,2162.327179539283
BHMBCCMKT01,2016-10-17 12:57:00,154,577,6,high,0,car,0,1,13.515973794089081,2081.4599642897188
BHMBCCMKT01,2016-10-17 13:31:00,157,577,6,high,0,bike,0,1,13.416411871152459,2106.376663770936
BHMBCCMKT01,2016-10-17 14:04:00,161,577,3,average,0,car,0,1,12.268446518389615,1975.219889460728
BHMBCCMKT01,2016-10-17 14:31:00,147,577,4,high,0,car,0,1,12.453009205515272,1830.592353210745
BHMBCCMKT01,2016-10-17 14:57:00,133,577,4,average,0,bike,0,1,12.637571892640931,1680.7970617212438
BHMBCCMKT01,2016-10-17 15:31:00,121,577,2,low,0,bike,0,1,11.880573652250783,1437.5494119223447
BHMBCCMKT01,2016-10-17 15:57:00,115,577,1,low,0,car,0,1,11.449563353322226,1316.699785632056
BHMBCCMKT01,2016-10-17 16:28:00,110,577,2,low,0,truck,0,1,12.070596773906786,1327.7656451297464
BHMBCCMKT01,2016-10-18 08:01:00,57,577,2,low,0,bike,0,0,11.13395023746829,634.6351635356925
BHMBCCMKT01,2016-10-18 08:28:00,60,577,2,low,0,car,0,0,11.244433029465604,674.6659817679363
BHMBCCMKT01,2016-10-18 09:01:00,72,577,1,low,0,car,0,1,11.37129712505395,818.7333930038844
BHMBCCMKT01,2016-10-18 09:28:00,91,577,2,low,0,bike,0,1,11.825969306947336,1076.1632069322075
BHMBCCMKT01,2016-10-18 10:01:00,145,577,3,low,0,car,0,1,12.554391273295344,1820.386734627825
BHMBCCMKT01,2016-10-18 10:28:00,178,577,2,low,0,car,0,1,12.089344265794304,2151.903279311386
BHMBCCMKT01,2016-10-18 11:01:00,220,577,5,average,0,bike,0,1,13.32103628135577,2930.6279818982694
BHMBCCMKT01,2016-10-18 11:27:00,228,577,5,average,0,car,0,1,13.440619797570324,3064.461313846034
BHMBCCMKT01,2016-10-18 12:01:00,231,577,7,high,0,cycle,0,1,14.118223319889257,3261.3095868944183
BHMBCCMKT01,2016-10-18 12:27:00,224,577,7,high,0,truck,0,1,14.273518077932263,3197.2680494568267
BHMBCCMKT01,2016-10-18 13:01:00,237,577,6,high,0,truck,0,1,13.772068173562257,3263.980157134255
BHMBCCMKT01,2016-10-18 13:28:00,227,577,6,high,0,car,0,1,13.648844367660807,3098.2876714590034
BHMBCCMKT01,2016-10-18 13:54:00,226,577,6,high,0,bike,0,1,13.542001865350393,3060.492421569189
BHMBCCMKT01,2016-10-18 14:27:00,200,577,3,average,0,cycle,0,1,12.27641875280392,2455.283750560784
BHMBCCMKT01,2016-10-18 15:01:00,165,577,3,low,0,car,0,1,12.59079417016431,2077.481038077111
BHMBCCMKT01,2016-10-18 15:27:00,157,577,2,low,0,cycle,0,1,11.98810780960171,1882.1329261074684
BHMBCCMKT01,2016-10-18 15:55:00,149,577,2,low,0,car,0,1,12.036560065334303,1793.4474497348112
BHMBCCMKT01,2016-10-18 16:27:00,124,577,2,low,0,car,0,1,11.991056444248096,1486.890999086764
BHMBCCMKT01,2016-10-19 08:05:00,49,577,2,low,0,car,0,0,11.22441143618767,549.9961603731958
BHMBCCMKT01,2016-10-19 08:25:00,51,577,1,low,0,car,0,0,10.702939938539732,545.8499368655263
BHMBCCMKT01,2016-10-19 08:58:00,59,577,2,low,0,car,0,0,11.242612884622154,663.3141601927072
BHMBCCMKT01,2016-10-19 09:32:00,76,577,2,low,0,bike,0,1,11.798667134295611,896.6987022064665
BHMBCCMKT01,2016-10-19 09:58:00,105,577,2,low,0,car,0,1,11.956473692222577,1255.4297376833706
BHMBCCMKT01,2016-10-19 10:25:00,135,577,3,low,0,car,0,1,12.536189824860863,1692.3856263562163
BHMBCCMKT01,2016-10-19 10:59:00,156,577,3,average,0,car,0,1,12.259345794172374,1912.4579438908904
BHMBCCMKT01,2016-10-19 11:25:00,177,577,4,average,0,car,0,1,12.822680623219625,2269.6144703098735
BHMBCCMKT01,2016-10-19 11:59:00,181,577,6,high,0,car,0,1,13.565117704862185,2455.2863045800555
BHMBCCMKT01,2016-10-19 12:25:00,171,577,7,high,0,cycle,0,1,14.009014629282357,2395.541501607283
BHMBCCMKT01,2016-10-19 12:58:00,165,577,7,high,0,car,0,1,14.061107174701846,2320.0826838258045
BHMBCCMKT01,2016-10-19 13:25:00,167,577,6,high,0,bike,0,1,13.43461331958694,2243.580424371019
BHMBCCMKT01,2016-10-19 13:58:00,161,577,5,average,0,car,0,1,13.318670093059286,2144.305884982545
BHMBCCMKT01,2016-10-19 14:32:00,156,577,3,average,0,car,0,1,12.259345794172374,1912.4579438908904
BHMBCCMKT01,2016-10-19 14:58:00,144,577,4,average,0,cycle,0,1,12.69960242890565,1828.7427497624135
BHMBCCMKT01,2016-10-19 15:32:00,127,577,1,low,0,car,0,1,11.471405091443605,1456.868446613338
BHMBCCMKT01,2016-10-19 15:59:00,117,577,2,low,0,bike,0,1,11.873293072876992,1389.1752895266081
BHMBCCMKT01,2016-10-19 16:25:00,110,577,2,low,0,car,0,1,11.96557441643982,1316.21318580838
BHMBCCMKT01,2016-10-22 07:59:00,57,577,2,average,0,truck,1,0,11.86910673973706,676.5390841650124
BHMBCCMKT01,2016-10-22 08:26:00,59,577,1,average,0,car,1,0,11.242612884622154,663.3141601927072
BHMBCCMKT01,2016-10-22 08:59:00,72,577,1,low,0,truck,1,0,11.68636419745485,841.4182222167492
BHMBCCMKT01,2016-10-22 09:26:00,93,577,2,low,0,car,1,1,12.774810813836934,1188.057405686835
BHMBCCMKT01,2016-10-22 09:59:00,130,577,2,low,0,car,1,1,12.842156173044522,1669.4803024957878
BHMBCCMKT01,2016-10-22 10:26:00,156,577,3,low,0,car,1,1,13.41459172630901,2092.676309304206
BHMBCCMKT01,2016-10-22 10:59:00,198,577,4,average,0,truck,1,1,13.80610488213474,2733.6087666626786
BHMBCCMKT01,2016-10-22 11:32:00,239,577,4,average,0,car,1,1,13.775708463249154,3292.394322716548
BHMBCCMKT01,2016-10-22 11:59:00,261,577,5,average,0,car,1,1,14.34086343713985,3742.965357093501
BHMBCCMKT01,2016-10-22 12:32:00,324,577,8,high,0,car,1,1,15.715800851880694,5091.919476009345
BHMBCCMKT01,2016-10-22 12:59:00,359,577,8,high,0,car,1,1,15.779505921401388,5664.842625783098
BHMBCCMKT01,2016-10-22 13:32:00,380,577,7,high,0,cycle,1,1,15.229603761298787,5787.249429293539
BHMBCCMKT01,2016-10-22 13:59:00,408,577,5,average,0,bike,1,1,14.503402371659783,5917.388167637191
BHMBCCMKT01,2016-10-22 14:39:00,430,577,4,average,0,truck,1,1,14.228378485814746,6118.20274890034
BHMBCCMKT01,2016-10-22 14:59:00,424,577,4,average,0,bike,1,1,14.007412901820121,5939.1430703717315
BHMBCCMKT01,2016-10-22 15:26:00,403,577,3,low,0,car,1,1,13.86416750264074,5587.259503564218
BHMBCCMKT01,2016-10-22 15:59:00,384,577,2,low,0,car,1,1,13.30447296328039,5108.9176178996695
BHMBCCMKT01,2016-10-22 16:26:00,340,577,2,low,0,car,1,1,13.224386590168663,4496.291440657345
BHMBCCMKT01,2016-10-23 07:59:00,47,577,2,low,1,car,1,0,13.11117358090618,616.2251583025904
BHMBCCMKT01,2016-10-23 08:26:00,48,577,2,low,1,bike,1,0,13.00797136828266,624.3826256775677
BHMBCCMKT01,2016-10-23 08:59:00,51,577,2,average,1,car,1,0,12.80338708787907,652.9727414818326
BHMBCCMKT01,2016-10-23 09:26:00,50,577,3,average,1,car,1,1,13.95681287517226,697.8406437586129
BHMBCCMKT01,2016-10-23 09:59:00,54,577,3,average,1,car,1,1,13.964093454546052,754.0610465454869
BHMBCCMKT01,2016-10-23 10:26:00,60,577,3,low,1,car,1,1,14.290081396007643,857.4048837604586
BHMBCCMKT01,2016-10-23 10:59:00,80,577,4,average,1,truck,1,1,14.641551365277508,1171.3241092222006
BHMBCCMKT01,2016-10-23 11:26:00,107,577,6,average,1,car,1,1,15.635896493253316,1673.040924778105
BHMBCCMKT01,2016-10-23 11:59:00,125,577,6,average,1,truck,1,1,15.773681457902352,1971.710182237794
BHMBCCMKT01,2016-10-23 12:26:00,144,577,9,high,1,cycle,1,1,16.900496727584326,2433.6715287721427
BHMBCCMKT01,2016-10-23 13:06:00,175,577,9,high,1,truck,1,1,17.12495698967837,2996.867473193715
BHMBCCMKT01,2016-10-23 13:26:00,192,577,9,high,1,bike,1,1,16.945854737083057,3253.604109519947
BHMBCCMKT01,2016-10-23 13:59:00,215,577,7,average,1,car,1,1,16.35758392368057,3516.8805435913223
BHMBCCMKT01,2016-10-23 14:26:00,226,577,5,average,1,car,1,1,15.327381942288829,3463.988318957275
BHMBCCMKT01,2016-10-23 14:59:00,219,577,5,average,1,car,1,1,15.31464092838469,3353.9063633162473
BHMBCCMKT01,2016-10-23 15:26:00,215,577,3,low,1,truck,1,1,14.677226204209095,3155.6036339049556
BHMBCCMKT01,2016-10-23 15:59:00,179,577,3,low,1,car,1,1,14.50667863237799,2596.6954751956605
BHMBCCMKT01,2016-10-23 16:26:00,150,577,3,low,1,car,1,1,14.453894431917991,2168.0841647876987
BHMBCCMKT01,2016-10-24 07:56:00,47,577,1,low,0,car,0,0,10.69565935916594,502.69598988079923
BHMBCCMKT01,2016-10-24 08:29:00,55,577,1,low,0,car,0,0,10.710220517913527,589.062128485244
BHMBCCMKT01,2016-10-24 09:03:00,62,577,2,low,0,car,0,1,11.8782074639543,736.4488627651666
BHMBCCMKT01,2016-10-24 09:30:00,73,577,2,low,0,truck,0,1,12.003251414699198,876.2373532730414
BHMBCCMKT01,2016-10-24 09:55:00,87,577,2,average,0,car,0,1,11.608644012639608,1009.952029099646
BHMBCCMKT01,2016-10-24 10:30:00,114,577,3,average,0,car,0,1,12.182899710747545,1388.8505670252202
BHMBCCMKT01,2016-10-24 11:03:00,137,577,4,average,0,car,0,1,12.74987482948169,1746.7328516389916
BHMBCCMKT01,2016-10-24 11:29:00,155,577,4,average,0,car,0,1,12.782637436663759,1981.3088026828825
BHMBCCMKT01,2016-10-24 12:02:00,173,577,7,high,0,bike,0,1,13.970645975982467,2416.921753844967
BHMBCCMKT01,2016-10-24 12:30:00,191,577,7,high,0,truck,0,1,14.213453298098468,2714.7695799368075
BHMBCCMKT01,2016-10-24 12:56:00,198,577,7,high,0,car,0,1,14.12117195453564,2795.9920469980566
BHMBCCMKT01,2016-10-24 13:30:00,208,577,6,high,0,car,0,1,13.61426161563529,2831.7664160521404
BHMBCCMKT01,2016-10-24 13:56:00,219,577,4,average,0,car,0,1,12.899126706644452,2824.908748755135
BHMBCCMKT01,2016-10-24 14:30:00,215,577,3,average,0,truck,0,1,12.471756697402792,2681.4276899416004
BHMBCCMKT01,2016-10-24 14:56:00,209,577,4,average,0,car,0,1,12.88092525820997,2692.113378965884
BHMBCCMKT01,2016-10-24 15:32:00,209,577,2,low,0,car,0,1,12.1457687559412,2538.465669991711
BHMBCCMKT01,2016-10-24 16:00:00,192,577,1,low,0,car,0,1,11.589714506267745,2225.225185203407
BHMBCCMKT01,2016-10-24 16:33:00,175,577,2,average,0,bike,0,1,11.66379440139609,2041.164020244316
BHMBCCMKT01,2016-10-25 08:00:00,54,577,1,low,0,bike,0,0,10.603378015603111,572.582412842568
BHMBCCMKT01,2016-10-25 08:26:00,55,577,1,low,0,car,0,0,10.710220517913527,589.062128485244
BHMBCCMKT01,2016-10-25 09:00:00,82,577,2,low,0,truck,0,1,12.019632718290234,985.6098828997992
BHMBCCMKT01,2016-10-25 09:19:00,95,577,2,low,0,car,0,1,11.938272243788095,1134.1358631598691
BHMBCCMKT01,2016-10-25 09:56:00,129,577,1,low,0,car,0,1,11.475045381130503,1480.2808541658349
BHMBCCMKT01,2016-10-25 10:29:00,173,577,2,low,0,car,0,1,12.080243541577062,2089.882132692832
BHMBCCMKT01,2016-10-25 10:56:00,202,577,3,average,0,car,0,1,12.343072456970996,2493.3006363081413
BHMBCCMKT01,2016-10-25 11:29:00,249,577,5,average,0,bike,0,1,13.373820481815768,3330.081299972126
BHMBCCMKT01,2016-10-25 12:02:00,290,577,8,high,0,bike,0,1,14.708714710000752,4265.5272659002185
BHMBCCMKT01,2016-10-25 12:29:00,303,577,8,high,0,car,0,1,14.837398950432545,4495.731881981062
BHMBCCMKT01,2016-10-25 13:03:00,331,577,5,average,0,bike,0,1,13.52307235897853,4476.136950821893
BHMBCCMKT01,2016-10-25 13:29:00,345,577,7,high,0,car,0,1,14.388733246522541,4964.112970050277
BHMBCCMKT01,2016-10-25 13:56:00,363,577,5,average,0,truck,0,1,13.791361708902809,5006.26430033172
BHMBCCMKT01,2016-10-25 14:29:00,365,577,4,average,0,bike,0,1,13.059845496320936,4766.843606157142
BHMBCCMKT01,2016-10-25 15:02:00,340,577,3,average,0,cycle,0,1,12.531239030886683,4260.621270501472
BHMBCCMKT01,2016-10-25 15:29:00,302,577,2,low,0,bike,0,1,12.210019868914925,3687.4260004123075
BHMBCCMKT01,2016-10-25 15:56:00,273,577,2,low,0,cycle,0,1,12.19924461144171,3330.393778923587
BHMBCCMKT01,2016-10-25 16:29:00,226,577,2,low,0,car,0,1,12.17671121827982,2751.936735331239
BHMBCCMKT01,2016-10-26 07:59:00,56,577,1,low,0,bike,0,0,10.607018305290008,593.9930250962404
BHMBCCMKT01,2016-10-26 08:32:00,63,577,2,low,0,truck,0,0,11.354915821462914,715.3596967521636
BHMBCCMKT01,2016-10-26 08:59:00,70,577,1,low,0,car,0,0,10.737522690565251,751.6265883395675
BHMBCCMKT01,2016-10-26 09:26:00,87,577,2,average,0,car,0,1,11.608644012639608,1009.952029099646
BHMBCCMKT01,2016-10-26 09:59:00,108,577,2,low,0,car,0,1,11.961934126752922,1291.8888856893157
BHMBCCMKT01,2016-10-26 10:26:00,125,577,2,low,0,bike,0,1,11.887854231624576,1485.981778953072
BHMBCCMKT01,2016-10-26 10:59:00,159,577,3,average,0,car,0,1,12.26480622870272,1950.1041903637326
BHMBCCMKT01,2016-10-26 11:26:00,182,577,4,average,0,car,0,1,12.831781347436866,2335.38420523351
BHMBCCMKT01,2016-10-26 11:59:00,198,577,5,average,0,car,0,1,13.386015452266873,2650.431059548841
BHMBCCMKT01,2016-10-26 12:26:00,205,577,7,high,0,bike,0,1,14.028890610972812,2875.9225752494267
BHMBCCMKT01,2016-10-26 12:59:00,231,577,7,high,0,cycle,0,1,14.118223319889257,3261.3095868944183
BHMBCCMKT01,2016-10-26 13:26:00,244,577,7,high,0,car,0,1,14.204898617334262,3465.99526262956
BHMBCCMKT01,2016-10-26 13:59:00,260,577,5,average,0,car,0,1,13.498864432560666,3509.7047524657733
BHMBCCMKT01,2016-10-26 14:26:00,267,577,4,average,0,car,0,1,12.986493659129971,3467.393806987702
BHMBCCMKT01,2016-10-26 14:59:00,252,577,4,average,0,car,0,1,12.959191486478247,3265.716254592518
BHMBCCMKT01,2016-10-26 15:26:00,238,577,2,low,0,cycle,0,1,12.135539541921021,2888.2584109772033
BHMBCCMKT01,2016-10-26 15:59:00,212,577,2,low,0,bike,0,1,12.046206833004579,2553.7958485969707
BHMBCCMKT01,2016-10-26 16:32:00,180,577,2,low,0,car,0,1,12.092984555481202,2176.7372199866163
BHMBCCMKT01,2016-10-27 07:59:00,54,577,2,low,0,cycle,0,0,11.170498745924732,603.2069322799355
BHMBCCMKT01,2016-10-27 08:32:00,60,577,1,average,0,car,0,0,10.404254169729867,624.255250183792
BHMBCCMKT01,2016-10-27 08:59:00,69,577,1,low,0,car,0,0,10.735702545721804,740.7634756548044
BHMBCCMKT01,2016-10-27 09:32:00,90,577,2,low,0,car,0,1,11.929171519570854,1073.625436761377
BHMBCCMKT01,2016-10-27 09:59:00,102,577,2,average,0,truck,0,1,11.7409685427583,1197.5787913613465
BHMBCCMKT01,2016-10-27 10:25:00,117,577,3,average,0,bike,0,1,12.083337787810924,1413.750521173878
BHMBCCMKT01,2016-10-27 10:59:00,160,577,3,average,0,bike,0,1,12.161604016079202,1945.8566425726724
BHMBCCMKT01,2016-10-27 11:32:00,189,577,5,average,0,car,0,1,13.369634148675837,2526.8608540997334
BHMBCCMKT01,2016-10-27 11:59:00,207,577,7,high,0,cycle,0,1,14.074539843646496,2913.4297476348247
BHMBCCMKT01,2016-10-27 12:26:00,222,577,8,high,0,car,0,1,14.689967218113235,3261.172722421138
BHMBCCMKT01,2016-10-27 12:59:00,247,577,5,average,0,car,0,1,13.475202549595839,3328.375029750172
BHMBCCMKT01,2016-10-27 13:32:00,271,577,7,high,0,car,0,1,14.254042528107366,3862.8455251170963
BHMBCCMKT01,2016-10-27 13:59:00,279,577,5,average,0,car,0,1,13.533447184586185,3775.831764499546
BHMBCCMKT01,2016-10-27 14:26:00,280,577,4,average,0,truck,0,1,13.115177899561765,3672.249811877294
BHMBCCMKT01,2016-10-27 14:59:00,266,577,3,average,0,bike,0,1,12.354539369484721,3286.3074722829356
BHMBCCMKT01,2016-10-27 15:26:00,263,577,3,low,0,car,0,1,12.769168364822242,3358.2912799482497
BHMBCCMKT01,2016-10-27 15:59:00,241,577,3,low,0,car,0,1,12.729125178266381,3067.719167962198
BHMBCCMKT01,2016-10-27 16:26:00,225,577,2,low,0,truck,0,1,12.27991343090334,2762.9805219532514
BHMBCCMKT01,2016-10-28 08:16:00,57,577,1,low,0,car,0,0,10.713860807600424,610.6900660332242
BHMBCCMKT01,2016-10-28 08:16:00,57,577,2,low,0,car,0,0,11.238972594935257,640.6214379113096
BHMBCCMKT01,2016-10-28 08:56:00,69,577,1,low,0,car,0,0,10.735702545721804,740.7634756548044
BHMBCCMKT01,2016-10-28 09:29:00,99,577,2,low,0,bike,0,1,11.84053046569492,1172.212516103797
BHMBCCMKT01,2016-10-28 10:02:00,135,577,2,low,0,car,0,1,12.011078037526026,1621.4955350660136
BHMBCCMKT01,2016-10-28 10:29:00,171,577,3,low,0,car,0,1,12.601715039224999,2154.893271707475
BHMBCCMKT01,2016-10-28 10:56:00,196,577,4,average,0,car,0,1,12.85726337524514,2520.0236215480472
BHMBCCMKT01,2016-10-28 11:29:00,230,577,5,average,0,car,0,1,13.444260087257218,3092.17982006916
BHMBCCMKT01,2016-10-28 12:02:00,262,577,5,average,0,bike,0,1,13.397482364780597,3510.1403795725164
BHMBCCMKT01,2016-10-28 12:29:00,269,577,8,high,0,car,0,1,14.775514025755303,3974.6132729281767
BHMBCCMKT01,2016-10-28 13:02:00,266,577,6,high,0,car,0,1,13.719830016555292,3649.474784403708
BHMBCCMKT01,2016-10-28 13:29:00,275,577,7,high,0,car,0,1,14.26132310748116,3921.8638545573194
BHMBCCMKT01,2016-10-28 14:02:00,296,577,5,high,0,bike,0,1,13.144300217056939,3890.7128642488537
BHMBCCMKT01,2016-10-28 14:29:00,290,577,5,high,0,car,0,1,13.238401705463216,3839.136494584333
BHMBCCMKT01,2016-10-28 15:02:00,282,577,2,low,0,cycle,0,1,12.215625915032746,3444.8065080392344
BHMBCCMKT01,2016-10-28 15:29:00,269,577,2,low,0,car,0,1,12.254977446548098,3296.5889331214385
BHMBCCMKT01,2016-10-28 16:02:00,256,577,1,low,0,car,0,1,11.706203776248437,2996.7881667195998
BHMBCCMKT01,2016-10-28 16:29:00,220,577,2,low,0,car,0,1,12.165790349219133,2676.473876828209
BHMBCCMKT01,2016-10-29 07:59:00,51,577,1,low,0,car,1,0,11.543118798275469,588.6990587120489
BHMBCCMKT01,2016-10-29 08:26:00,56,577,1,low,0,car,1,0,11.55221952249271,646.9242932595918
BHMBCCMKT01,2016-10-29 08:59:00,66,577,2,low,0,car,1,0,12.095532758262028,798.3051620452939
BHMBCCMKT01,2016-10-29 09:26:00,91,577,2,low,0,car,1,1,12.771170524150037,1162.1765176976533
BHMBCCMKT01,2016-10-29 09:59:00,124,577,2,low,0,car,1,1,12.83123530398383,1591.073177693995
BHMBCCMKT01,2016-10-29 10:26:00,164,577,3,low,0,bike,1,1,13.324130527589631,2185.1574065246996
BHMBCCMKT01,2016-10-29 10:59:00,213,577,4,average,0,car,1,1,13.728384697319498,2924.145940529053
BHMBCCMKT01,2016-10-29 11:25:00,267,577,5,average,0,cycle,1,1,14.28877089172036,3815.101828089336
BHMBCCMKT01,2016-10-29 12:06:00,314,577,5,average,0,bike,1,1,14.332308756375642,4500.344949501951
BHMBCCMKT01,2016-10-29 12:26:00,339,577,8,high,0,car,1,1,15.74310302453242,5336.911925316491
BHMBCCMKT01,2016-10-29 12:59:00,338,577,6,average,0,bike,1,1,14.901104019953237,5036.573158744194
BHMBCCMKT01,2016-10-29 13:26:00,368,577,8,high,0,car,1,1,15.79588722499242,5812.88649879721
BHMBCCMKT01,2016-10-29 13:59:00,366,577,5,average,0,bike,1,1,14.426956288234955,5280.266001493994
BHMBCCMKT01,2016-10-29 14:26:00,374,577,4,average,0,car,1,1,14.021428017114674,5244.014078400888
BHMBCCMKT01,2016-10-29 14:59:00,414,577,4,average,0,bike,1,1,13.98921145338564,5791.533541701655
BHMBCCMKT01,2016-10-29 15:26:00,417,577,2,low,0,car,1,1,13.364537743114182,5573.012238878614
BHMBCCMKT01,2016-10-29 15:59:00,417,577,3,average,0,cycle,1,1,13.511569043567937,5634.32429116783
BHMBCCMKT01,2016-10-29 16:26:00,369,577,1,low,0,car,1,1,12.75205900329383,4705.509772215423
BHMBCCMKT01,2016-10-30 07:59:00,43,577,2,average,1,car,1,0,12.788825929131487,549.9195149526539
BHMBCCMKT01,2016-10-30 07:59:00,43,577,2,average,1,car,1,0,12.788825929131487,549.9195149526539
BHMBCCMKT01,2016-10-30 07:59:00,43,577,2,low,1,car,1,0,13.103893001532384,563.4673990658926
BHMBCCMKT01,2016-10-30 08:25:00,44,577,2,low,1,bike,1,0,13.00069078890887,572.0303947119903
BHMBCCMKT01,2016-10-30 08:59:00,45,577,2,low,1,bike,1,0,13.002510933752315,585.1129920188542
BHMBCCMKT01,2016-10-30 09:25:00,44,577,2,low,1,bike,1,1,13.63082493371067,599.7562970832695
BHMBCCMKT01,2016-10-30 09:59:00,47,577,2,low,1,car,1,1,13.74130772570798,645.8414631082751
BHMBCCMKT01,2016-10-30 10:25:00,61,577,3,low,1,car,1,1,14.291901540851091,871.8059939919166
BHMBCCMKT01,2016-10-30 10:59:00,84,577,4,average,1,car,1,1,14.543809587184334,1221.680005323484
BHMBCCMKT01,2016-10-30 11:25:00,107,577,6,average,1,cycle,1,1,15.572883078773135,1666.2984894287254
BHMBCCMKT01,2016-10-30 11:59:00,122,577,7,high,1,car,1,1,15.873243380838973,1936.5356924623547
BHMBCCMKT01,2016-10-30 12:26:00,142,577,9,high,1,truck,1,1,17.064892209844576,2423.2146937979296
BHMBCCMKT01,2016-10-30 13:06:00,169,577,8,high,1,car,1,1,16.48390197581588,2785.7794339128836
BHMBCCMKT01,2016-10-30 13:25:00,177,577,9,high,1,car,1,1,17.023574921898298,3013.172761175999
BHMBCCMKT01,2016-10-30 13:59:00,182,577,6,average,1,car,1,1,15.77240735651194,2870.578138885173
BHMBCCMKT01,2016-10-30 14:32:00,183,577,7,high,1,car,1,1,15.984272216289321,2925.1218155809456
BHMBCCMKT01,2016-10-30 15:00:00,157,577,3,average,1,bike,1,1,14.046546015954263,2205.3077245048194
BHMBCCMKT01,2016-10-30 15:32:00,147,577,3,average,1,car,1,1,14.133366924986746,2077.6049379730516
BHMBCCMKT01,2016-10-31 08:00:00,49,577,1,low,0,car,0,0,10.699299648852836,524.265682793789
BHMBCCMKT01,2016-10-31 08:26:00,58,577,2,low,0,truck,0,0,11.345815097245673,658.057275640249
BHMBCCMKT01,2016-10-31 09:00:00,67,577,1,low,0,cycle,0,1,11.299182986356529,757.0452600858874
BHMBCCMKT01,2016-10-31 09:26:00,92,577,2,average,0,car,0,1,11.61774473685685,1068.8325157908303
BHMBCCMKT01,2016-10-31 10:00:00,111,577,2,low,0,car,0,1,11.967394561283268,1328.3807963024426
BHMBCCMKT01,2016-10-31 10:26:00,129,577,3,average,0,car,0,1,12.21020188339927,1575.116042958506
BHMBCCMKT01,2016-10-31 11:00:00,166,577,4,average,0,car,0,1,12.802659029941692,2125.241398970321
BHMBCCMKT01,2016-10-31 11:26:00,178,577,4,average,0,cycle,0,1,12.761487353582892,2271.544748937755
BHMBCCMKT01,2016-10-31 12:00:00,198,577,7,high,0,truck,0,1,14.226194312002606,2816.7864737765162
BHMBCCMKT01,2016-10-31 12:26:00,199,577,7,high,0,bike,0,1,14.017969741912122,2789.5759786405124
BHMBCCMKT01,2016-10-31 13:00:00,198,577,7,high,0,cycle,0,1,14.05815854005546,2783.515390930981
BHMBCCMKT01,2016-10-31 13:26:00,201,577,6,high,0,bike,0,1,13.496498244264185,2712.7961470971013
BHMBCCMKT01,2016-10-31 13:59:00,189,577,4,average,0,bike,0,1,12.739500003874035,2407.765500732193
BHMBCCMKT01,2016-10-31 14:26:00,185,577,4,average,0,car,0,1,12.83724178196721,2374.889729663934
BHMBCCMKT01,2016-10-31 15:00:00,160,577,2,average,0,car,0,1,11.741514586211332,1878.6423337938131
BHMBCCMKT01,2016-10-31 15:27:00,141,577,2,low,0,car,0,1,12.021998906586717,1695.1018458287272
BHMBCCMKT01,2016-10-31 16:00:00,130,577,2,low,0,cycle,0,1,11.938963898828606,1552.0653068477188
BHMBCCMKT01,2016-10-31 16:26:00,121,577,2,low,0,car,0,1,11.98559600971775,1450.2571171758477
BHMBCCMKT01,2016-11-01 08:06:00,50,577,1,low,0,car,0,0,10.701119793696286,535.0559896848143
BHMBCCMKT01,2016-11-01 08:26:00,54,577,1,low,0,car,0,0,10.708400373070077,578.2536201457842
BHMBCCMKT01,2016-11-01 09:00:00,69,577,2,average,0,car,0,1,11.575881405457537,798.73581697657
BHMBCCMKT01,2016-11-01 09:26:00,91,577,1,low,0,car,0,1,11.405879877079466,1037.9350688142313
BHMBCCMKT01,2016-11-01 10:00:00,135,577,3,average,0,truck,0,1,12.326145109926927,1664.029589840135
